"","X","Area.of.residence","Area.of.workplace","All.categories..Method.of.travel.to.work","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","p_cycle","n_cycle","ecp"
"2774",2298386,"E02006902","E02001080",7,0,0,0,2,0,0,0,0,0,5,0,5738.96362350321,0.0952009337412435,0.666406536188704,0.666406536188704
"2775",2298387,"E02006902","E02001081",1,0,0,0,0,0,0,1,0,0,0,0,6679.73224125225,0.078872768306385,0.078872768306385,0.078872768306385
"2776",2298388,"E02006902","E02001082",6,0,0,0,4,0,0,0,0,0,2,0,6221.19875758591,0.0864479694006387,0.518687816403832,0.518687816403832
"2777",2298389,"E02006902","E02001083",11,0,0,0,8,0,0,1,0,1,1,0,6430.26840736436,0.0829077706675592,0.911985477343151,-0.0880145226568491
"2778",2298390,"E02006902","E02001084",3,0,0,0,0,0,0,2,0,1,0,0,6616.61189975067,0.0798747749132356,0.239624324739707,-0.760375675260293
"2779",2298391,"E02006902","E02001085",2,0,1,0,0,0,0,0,0,1,0,0,6824.53314127501,0.0766213567322126,0.153242713464425,-0.846757286535575
"2780",2298392,"E02006902","E02001086",3,0,0,0,2,0,0,1,0,0,0,0,7154.5903629348,0.0717267960309614,0.215180388092884,0.215180388092884
"2781",2298393,"E02006902","E02001087",6,0,0,0,4,0,0,2,0,0,0,0,7758.97505617195,0.0635601984189492,0.381361190513695,0.381361190513695
"2782",2298394,"E02006902","E02001089",24,0,0,7,11,0,0,4,0,2,0,0,8583.65736645418,0.0538957163842031,1.29349719322087,-0.706502806779126
"2783",2298395,"E02006902","E02001090",4,0,0,0,2,0,0,2,0,0,0,0,8740.17896075027,0.0522346821100753,0.208938728440301,0.208938728440301
"2784",2298396,"E02006902","E02001091",3,0,1,0,1,0,0,1,0,0,0,0,10271.44314868,0.0384551968290054,0.115365590487016,0.115365590487016
"2785",2298397,"E02006902","E02001092",1,0,0,0,1,0,0,0,0,0,0,0,10093.147179005,0.0398512207684141,0.0398512207684141,0.0398512207684141
"2786",2298398,"E02006902","E02001093",6,0,0,0,2,0,0,4,0,0,0,0,10544.090642835,0.0364144016489053,0.218486409893432,0.218486409893432
"2787",2298399,"E02006902","E02001094",3,0,0,0,0,0,0,3,0,0,0,0,11492.5062898887,0.0301227655570089,0.0903682966710267,0.0903682966710267
"2788",2298400,"E02006902","E02001095",10,0,0,0,4,0,0,6,0,0,0,0,11726.048166476,0.0287481334414769,0.287481334414769,0.287481334414769
"2789",2298401,"E02006902","E02001096",12,0,0,3,3,0,0,6,0,0,0,0,12854.1608934242,0.0229415642004835,0.275298770405802,0.275298770405802
"2790",2298402,"E02006902","E02001097",16,0,1,9,2,0,0,4,0,0,0,0,14219.9205090404,0.0174580065735485,0.279328105176777,0.279328105176777
"2791",2298693,"E02006902","E02006902",816,0,3,9,36,2,0,33,1,6,723,3,0,0.3,244.8,238.8
"2792",2298694,"E02006902","E02006912",384,0,2,3,19,1,1,18,1,10,328,1,949.452028142072,0.248114930692928,95.2761333860845,85.2761333860845
"2793",2298695,"E02006902","E02006913",45,0,0,0,5,0,0,9,0,0,30,1,1251.31822818199,0.233578644812336,10.5110390165551,10.5110390165551
"2794",2298696,"E02006902","E02006914",103,0,0,0,0,2,0,3,2,4,91,1,1745.05681056116,0.211615534667872,21.7964000707908,17.7964000707908
"2795",2298697,"E02006902","E02006915",13,0,0,0,1,1,0,2,0,2,7,0,1549.17635834872,0.220070335700539,2.860914364107,0.860914364107002
"2796",2298698,"E02006902","E02006916",8,0,0,0,1,0,0,3,0,0,4,0,2363.57987310425,0.186992124320653,1.49593699456523,1.49593699456523
"2797",2298699,"E02006902","E02006917",196,0,1,6,15,1,0,9,0,6,158,0,1619.78610899067,0.216984354715945,42.5289335243253,36.5289335243253
"2798",2301728,"E02006912","E02001045",5,0,0,0,4,0,0,1,0,0,0,0,6424.48862689933,0.0830036638236809,0.415018319118405,0.415018319118405
"2799",2301729,"E02006912","E02001047",3,0,0,0,2,0,0,1,0,0,0,0,5861.97069472385,0.0928874305413398,0.27866229162402,0.27866229162402
"2800",2301730,"E02006912","E02001048",2,0,0,0,2,0,0,0,0,0,0,0,6017.23686141175,0.0900473013096464,0.180094602619293,0.180094602619293
"2801",2301731,"E02006912","E02001050",17,0,5,1,0,0,0,10,0,1,0,0,4278.60525891717,0.127492995122403,2.16738091708085,1.16738091708085
"2802",2301732,"E02006912","E02001051",6,0,0,0,1,0,0,1,1,0,3,0,4633.64899844728,0.11875382761786,0.71252296570716,0.71252296570716
"2803",2301733,"E02006912","E02001052",8,0,5,0,0,0,0,2,0,0,1,0,3689.42483547386,0.143437228517042,1.14749782813634,1.14749782813634
"2804",2301734,"E02006912","E02001053",2,0,0,0,1,0,0,1,0,0,0,0,3295.77413290249,0.155186504445479,0.310373008890958,0.310373008890958
"2805",2301735,"E02006912","E02001055",7,0,0,1,3,0,0,3,0,0,0,0,3600.55528716732,0.146009460451596,1.02206622316118,1.02206622316118
"2806",2301736,"E02006912","E02001056",4,0,0,0,3,0,0,1,0,0,0,0,3792.92748388123,0.140498523227176,0.561994092908703,0.561994092908703
"2807",2301737,"E02006912","E02001057",37,0,0,0,5,0,0,5,0,1,26,0,1368.78003494064,0.228155284082417,8.44174551104945,7.44174551104945
"2808",2301738,"E02006912","E02001059",11,0,0,1,5,1,0,0,0,2,1,1,2602.55316594316,0.178265113063017,1.96091624369318,-0.0390837563068169
"2809",2301739,"E02006912","E02001061",8,0,0,0,4,0,0,2,0,2,0,0,4207.1881709351,0.129327098260779,1.03461678608623,-0.965383213913771
"2810",2301740,"E02006912","E02001062",271,0,0,3,33,1,0,13,0,16,204,1,1308.92582033795,0.230902908025594,62.5746880749361,46.5746880749361
"2811",2301741,"E02006912","E02001063",82,0,0,0,18,0,0,14,1,6,43,0,1851.21440773154,0.20716997531613,16.9879379759227,10.9879379759227
"2812",2301742,"E02006912","E02001064",16,0,0,0,13,0,1,0,0,1,1,0,2949.89714625427,0.166301606333793,2.66082570134069,1.66082570134069
"2813",2301743,"E02006912","E02001066",59,0,0,0,27,1,0,6,0,6,19,0,2472.61349870724,0.182958577528163,10.7945560741616,4.79455607416163
"2814",2301744,"E02006912","E02001069",15,0,0,0,1,0,0,14,0,0,0,0,2764.22787572036,0.172593116998165,2.58889675497247,2.58889675497247
"2815",2301745,"E02006912","E02001070",19,0,0,0,6,0,0,8,1,1,3,0,3169.4233460936,0.159158061423709,3.02400316705046,2.02400316705046
"2816",2301746,"E02006912","E02001073",6,0,0,0,3,0,0,2,0,0,1,0,4875.79600393464,0.113139692707003,0.678838156242016,0.678838156242016
"2817",2301747,"E02006912","E02001074",9,0,0,0,2,0,0,5,0,0,2,0,3733.26217614774,0.142185144012653,1.27966629611388,1.27966629611388
"2818",2301748,"E02006912","E02001075",2,0,0,1,0,0,0,0,0,0,1,0,4878.79319966235,0.113071892669308,0.226143785338616,0.226143785338616
"2819",2301749,"E02006912","E02001076",9,0,0,0,5,2,0,2,0,0,0,0,3990.35190992204,0.135059050332339,1.21553145299105,1.21553145299105
"2820",2301750,"E02006912","E02001077",6,0,0,2,2,0,0,1,0,1,0,0,4996.51752688139,0.110440726942545,0.662644361655269,-0.337355638344731
"2821",2301751,"E02006912","E02001078",2,0,0,0,0,0,0,2,0,0,0,0,5147.33225825324,0.107159247560393,0.214318495120786,0.214318495120786
"2822",2301752,"E02006912","E02001079",5,0,0,0,1,0,0,3,0,1,0,0,4630.28480054277,0.118833756780202,0.594168783901008,-0.405831216098992
"2823",2301753,"E02006912","E02001080",6,0,0,0,4,0,0,0,0,0,2,0,4795.84246543364,0.114963418938098,0.689780513628588,0.689780513628588
"2824",2301754,"E02006912","E02001081",3,0,0,0,2,0,0,0,0,1,0,0,6088.91918598558,0.0887655511702545,0.266296653510763,-0.733703346489237
"2825",2301755,"E02006912","E02001082",19,0,0,0,10,0,0,8,0,0,1,0,5334.7937029869,0.103215984958224,1.96110371420625,1.96110371420625
"2826",2301756,"E02006912","E02001083",12,0,0,0,8,0,0,2,0,1,1,0,5617.41757114335,0.0975435515102593,1.17052261812311,0.170522618123112
"2827",2301757,"E02006912","E02001084",4,0,0,0,1,0,0,2,0,0,1,0,5694.28090764019,0.0960555138041564,0.384222055216626,0.384222055216626
"2828",2301758,"E02006912","E02001085",7,0,0,1,2,0,0,1,1,0,2,0,5876.99019777039,0.0926088245939253,0.648261772157477,0.648261772157477
"2829",2301759,"E02006912","E02001086",3,0,0,0,1,0,0,2,0,0,0,0,6377.53544165879,0.0837867923874178,0.251360377162253,0.251360377162253
"2830",2301760,"E02006912","E02001087",7,0,0,1,3,0,0,3,0,0,0,0,6877.93668930717,0.0758073411417677,0.530651387992374,0.530651387992374
"2831",2301761,"E02006912","E02001089",31,0,0,15,5,0,0,10,0,1,0,0,7675.81842146651,0.0646261282030023,2.00340997429307,1.00340997429307
"2832",2301762,"E02006912","E02001090",3,0,0,0,1,0,0,0,0,1,1,0,7933.73598033515,0.0613770065334207,0.184131019600262,-0.815868980399738
"2833",2301763,"E02006912","E02001091",5,0,0,0,2,0,0,3,0,0,0,0,9642.44599189878,0.04361029630574,0.2180514815287,0.2180514815287
"2834",2301764,"E02006912","E02001092",6,0,0,0,0,0,0,5,0,0,1,0,9356.99507613791,0.0461724573671354,0.277034744202812,0.277034744202812
"2835",2301765,"E02006912","E02001093",7,0,0,3,0,0,0,4,0,0,0,0,9713.24702302252,0.0429971171340426,0.300979819938298,0.300979819938298
"2836",2301766,"E02006912","E02001094",1,0,0,0,0,0,0,1,0,0,0,0,10681.9245199753,0.0354242838938526,0.0354242838938526,0.0354242838938526
"2837",2301767,"E02006912","E02001095",21,0,0,1,10,0,0,9,0,0,1,0,10982.4452673078,0.0333578598146225,0.700515056107073,0.700515056107073
"2838",2301768,"E02006912","E02001096",16,0,0,9,3,0,0,2,0,1,1,0,11994.6382868613,0.0272445858586831,0.43591337373893,-0.56408662626107
"2839",2301769,"E02006912","E02001097",30,0,0,23,0,0,0,4,1,0,2,0,13427.6495923178,0.0204555155709121,0.613665467127362,0.613665467127362
"2840",2302152,"E02006912","E02006902",738,0,2,15,22,2,0,23,3,8,662,1,949.452028142072,0.248114930692928,183.108818851381,175.108818851381
"2841",2302153,"E02006912","E02006912",672,0,5,15,19,0,0,19,1,5,608,0,0,0.3,201.6,196.6
"2842",2302154,"E02006912","E02006913",18,0,0,0,1,0,0,0,0,0,17,0,2125.38714200552,0.196115750022111,3.530083500398,3.530083500398
"2843",2302155,"E02006912","E02006914",179,0,2,0,5,0,0,4,0,2,165,1,1128.46495423757,0.239388913806644,42.8506155713892,40.8506155713892
"2844",2302156,"E02006912","E02006915",11,0,1,0,1,0,0,3,0,1,5,0,2494.53275836008,0.182158269712038,2.00374096683242,1.00374096683242
"2845",2302157,"E02006912","E02006916",8,0,0,0,0,0,0,1,0,0,7,0,2088.28594131807,0.197576388423982,1.58061110739185,1.58061110739185
"2846",2302158,"E02006912","E02006917",245,0,4,7,7,1,0,21,2,9,194,0,1486.8913510889,0.2228288982286,54.5930800660071,45.5930800660071
"2847",2302206,"E02006913","E02001045",7,0,0,0,4,0,0,1,0,0,2,0,4318.63174281386,0.126476450159968,0.885335151119773,0.885335151119773
"2848",2302207,"E02006913","E02001046",6,0,0,0,4,0,0,2,0,0,0,0,3447.22663006231,0.150556307231059,0.903337843386353,0.903337843386353
"2849",2302208,"E02006913","E02001047",2,0,0,0,1,0,0,1,0,0,0,0,4200.55857559851,0.129498689259033,0.258997378518065,0.258997378518065
"2850",2302209,"E02006913","E02001048",3,0,0,0,2,0,0,0,0,0,1,0,3932.53489468257,0.136629856998921,0.409889570996763,0.409889570996763
"2851",2302210,"E02006913","E02001049",2,0,0,0,0,0,0,2,0,0,0,0,4462.25630044731,0.122895108430902,0.245790216861805,0.245790216861805
"2852",2302211,"E02006913","E02001050",47,0,6,0,9,0,0,26,0,3,3,0,2262.70773319916,0.190802894267568,8.9677360305757,5.9677360305757
"2853",2302212,"E02006913","E02001051",9,0,1,0,4,0,0,2,1,0,1,0,3130.45859189994,0.160403217791621,1.44362896012459,1.44362896012459
"2854",2302213,"E02006913","E02001052",49,0,1,1,14,1,0,11,2,1,18,0,1567.60992253453,0.219260493314265,10.743764172399,9.74376417239898
"2855",2302214,"E02006913","E02001053",9,0,0,0,2,0,0,2,1,1,3,0,1775.45955807286,0.210332700056066,1.8929943005046,0.892994300504598
"2856",2302215,"E02006913","E02001055",13,0,0,0,5,0,0,6,0,1,1,0,2987.97367720748,0.165039978619351,2.14551972205157,1.14551972205157
"2857",2302216,"E02006913","E02001057",9,0,0,0,3,0,0,2,1,0,3,0,1785.61995026238,0.209905721485398,1.88915149336859,1.88915149336859
"2858",2302217,"E02006913","E02001059",22,0,0,0,7,0,0,14,0,0,1,0,3338.06950406605,0.153879306919716,3.38534475223375,3.38534475223375
"2859",2302218,"E02006913","E02001061",5,0,0,0,1,0,0,2,0,2,0,0,5152.91140517846,0.107039742808942,0.535198714044709,-1.46480128595529
"2860",2302219,"E02006913","E02001062",57,0,0,0,20,0,0,17,2,3,15,0,3282.04777703367,0.155613118800804,8.86994777164585,5.86994777164585
"2861",2302220,"E02006913","E02001063",21,0,0,1,5,1,0,6,0,2,6,0,3855.23137335338,0.138758664841604,2.91393196167369,0.913931961673687
"2862",2302221,"E02006913","E02001064",12,0,0,0,4,0,0,7,0,0,1,0,4522.44327802462,0.121424639467789,1.45709567361347,1.45709567361347
"2863",2302222,"E02006913","E02001066",38,0,0,0,16,0,0,10,2,5,5,0,4483.99787333202,0.122361881997793,4.64975151591614,-0.350248484083855
"2864",2302223,"E02006913","E02001067",3,0,0,0,1,0,0,1,0,0,1,0,5962.46663137373,0.091039105809824,0.273117317429472,0.273117317429472
"2865",2302224,"E02006913","E02001068",3,0,0,0,2,0,0,1,0,0,0,0,4819.6767946039,0.114416707828694,0.343250123486081,0.343250123486081
"2866",2302225,"E02006913","E02001069",7,0,0,0,0,0,0,6,0,0,0,1,4886.57335555908,0.112896086094535,0.790272602661747,0.790272602661747
"2867",2302226,"E02006913","E02001070",12,0,0,0,2,0,0,5,0,0,5,0,5233.90167900922,0.105319874061184,1.2638384887342,1.2638384887342
"2868",2302227,"E02006913","E02001071",4,0,0,0,0,0,0,4,0,0,0,0,5999.59009260886,0.0903656715813341,0.361462686325336,0.361462686325336
"2869",2302228,"E02006913","E02001072",3,0,0,0,0,0,0,1,2,0,0,0,5527.21014418703,0.099319352950069,0.297958058850207,0.297958058850207
"2870",2302229,"E02006913","E02001073",4,0,0,0,2,0,0,1,0,0,1,0,6567.01901492745,0.0806709610049939,0.322683844019976,0.322683844019976
"2871",2302230,"E02006913","E02001074",4,0,0,0,0,0,0,3,0,1,0,0,5816.71388976933,0.0937320047134238,0.374928018853695,-0.625071981146305
"2872",2302231,"E02006913","E02001075",1,0,0,0,0,0,0,1,0,0,0,0,6743.71080018721,0.0778699645714835,0.0778699645714835,0.0778699645714835
"2873",2302232,"E02006913","E02001076",4,0,0,0,3,0,0,0,0,0,1,0,6088.92523997752,0.0887654436931333,0.355061774772533,0.355061774772533
"2874",2302233,"E02006913","E02001077",1,0,0,0,1,0,0,0,0,0,0,0,6887.28149667959,0.0756657924574123,0.0756657924574123,0.0756657924574123
"2875",2302234,"E02006913","E02001078",2,0,0,0,0,0,0,2,0,0,0,0,7134.28803546173,0.0720186323058787,0.144037264611757,0.144037264611757
"2876",2302235,"E02006913","E02001080",8,0,0,0,1,0,0,1,2,0,4,0,6898.48709590218,0.0754964062267033,0.603971249813626,0.603971249813626
"2877",2302236,"E02006913","E02001081",1,0,0,0,0,0,0,1,0,0,0,0,7879.97386821237,0.0620405188244117,0.0620405188244117,0.0620405188244117
"2878",2302237,"E02006913","E02001082",5,0,0,1,2,0,0,1,0,0,1,0,7453.34297472943,0.0675666068648196,0.337833034324098,0.337833034324098
"2879",2302238,"E02006913","E02001083",5,0,0,0,2,0,0,3,0,0,0,0,7681.21915106217,0.0645563602409276,0.322781801204638,0.322781801204638
"2880",2302239,"E02006913","E02001084",2,0,0,0,2,0,0,0,0,0,0,0,7818.19471964282,0.0628118362307955,0.125623672461591,0.125623672461591
"2881",2302240,"E02006913","E02001085",1,0,0,0,1,0,0,0,0,0,0,0,7959.75506871941,0.0610584413782502,0.0610584413782502,0.0610584413782502
"2882",2302241,"E02006913","E02001086",4,0,0,0,1,0,0,3,0,0,0,0,8404.93362541924,0.0558570500585256,0.223428200234102,0.223428200234102
"2883",2302242,"E02006913","E02001087",4,0,0,0,0,0,0,2,0,1,1,0,8994.44146242378,0.0496448263264996,0.198579305305999,-0.801420694694001
"2884",2302243,"E02006913","E02001088",1,0,0,0,0,0,0,1,0,0,0,0,10192.7996083063,0.0390648291904669,0.0390648291904669,0.0390648291904669
"2885",2302244,"E02006913","E02001089",8,0,0,4,1,0,0,3,0,0,0,0,9801.07559550183,0.0422484368529666,0.337987494823733,0.337987494823733
"2886",2302245,"E02006913","E02001090",5,0,1,0,3,0,0,1,0,0,0,0,9991.49055495147,0.0406697414920029,0.203348707460014,0.203348707460014
"2887",2302246,"E02006913","E02001091",2,0,1,0,0,0,0,0,1,0,0,0,11478.8105604562,0.0302053893139766,0.0604107786279532,0.0604107786279532
"2888",2302247,"E02006913","E02001093",8,0,0,1,4,0,0,2,0,0,1,0,11794.1658588057,0.0283591379040185,0.226873103232148,0.226873103232148
"2889",2302248,"E02006913","E02001094",4,0,0,0,3,0,0,0,0,0,1,0,12743.8139115545,0.0234534989412835,0.0938139957651338,0.0938139957651338
"2890",2302249,"E02006913","E02001095",8,0,0,0,2,0,0,5,0,0,1,0,12969.8547038691,0.0224168191917218,0.179334553533775,0.179334553533775
"2891",2302250,"E02006913","E02001096",8,0,0,2,0,0,0,6,0,0,0,0,14098.9172750287,0.0178856554425224,0.14308524354018,0.14308524354018
"2892",2302251,"E02006913","E02001097",17,0,1,3,1,0,0,11,0,0,1,0,15470.538771606,0.0135946280764841,0.231108677300229,0.231108677300229
"2893",2302518,"E02006913","E02006902",460,0,2,7,58,2,1,34,11,4,341,0,1251.31822818199,0.233578644812336,107.446176613675,103.446176613675
"2894",2302519,"E02006913","E02006912",230,0,2,4,27,6,0,23,5,6,155,2,2125.38714200552,0.196115750022111,45.1066225050855,39.1066225050855
"2895",2302520,"E02006913","E02006913",198,0,3,1,10,3,0,34,5,1,140,1,0,0.3,59.4,58.4
"2896",2302521,"E02006913","E02006914",64,0,0,0,12,0,0,2,0,1,49,0,2992.57791490544,0.164888071913298,10.5528366024511,9.55283660245106
"2897",2302522,"E02006913","E02006915",97,0,0,1,9,0,0,28,2,3,54,0,935.324373171711,0.248816978481512,24.1352469127067,21.1352469127067
"2898",2302523,"E02006913","E02006917",134,0,1,5,29,0,0,9,3,2,85,0,2745.37500498997,0.173245120584368,23.2148461583053,21.2148461583053
"2899",2302560,"E02006914","E02001045",1,0,0,0,0,0,0,1,0,0,0,0,7298.13579114301,0.0696968634772545,0.0696968634772545,0.0696968634772545
"2900",2302561,"E02006914","E02001046",1,0,0,0,0,0,0,1,0,0,0,0,6427.27815348557,0.082957368553672,0.082957368553672,0.082957368553672
"2901",2302562,"E02006914","E02001049",1,0,0,0,0,0,0,1,0,0,0,0,6810.16219531352,0.0768418977941764,0.0768418977941764,0.0768418977941764
"2902",2302563,"E02006914","E02001050",4,0,0,0,2,0,0,2,0,0,0,0,5238.67210620143,0.105219437822958,0.420877751291834,0.420877751291834
"2903",2302564,"E02006914","E02001052",4,0,2,0,0,0,0,2,0,0,0,0,4487.63028614485,0.122273020506269,0.489092082025077,0.489092082025077
"2904",2302565,"E02006914","E02001053",2,0,0,0,0,0,0,2,0,0,0,0,4375.75740504289,0.125039663334555,0.25007932666911,0.25007932666911
"2905",2302566,"E02006914","E02001055",19,0,0,0,7,0,0,6,1,0,5,0,4722.03939024255,0.116672935427518,2.21678577312284,2.21678577312284
"2906",2302567,"E02006914","E02001057",4,0,0,1,0,1,0,1,0,1,0,0,2491.38513071362,0.182272979095648,0.729091916382592,-0.270908083617408
"2907",2302568,"E02006914","E02001059",5,0,0,0,0,0,0,2,0,3,0,0,3537.23995573608,0.147870144043725,0.739350720218626,-2.26064927978137
"2908",2302569,"E02006914","E02001061",2,0,0,0,2,0,0,0,0,0,0,0,4937.41103144069,0.111754026969768,0.223508053939535,0.223508053939535
"2909",2302570,"E02006914","E02001062",145,0,0,1,13,0,0,13,2,11,103,2,1636.6206829326,0.216255015383885,31.3569772306633,20.3569772306633
"2910",2302571,"E02006914","E02001063",88,0,0,3,5,0,1,5,0,3,71,0,883.722622928566,0.251398153200849,22.1230374816747,19.1230374816747
"2911",2302572,"E02006914","E02001064",7,0,0,0,2,0,0,3,0,1,1,0,3395.32288801321,0.152127334489502,1.06489134142652,0.0648913414265173
"2912",2302573,"E02006914","E02001066",28,0,0,0,9,0,0,6,0,0,13,0,2425.49983777532,0.184690695029175,5.1713394608169,5.1713394608169
"2913",2302574,"E02006914","E02001067",1,0,0,0,0,0,0,0,0,1,0,0,4788.88465637985,0.115123509003303,0.115123509003303,-0.884876490996697
"2914",2302575,"E02006914","E02001068",2,0,0,0,1,0,0,1,0,0,0,0,1829.93999126127,0.208053337351615,0.416106674703231,0.416106674703231
"2915",2302576,"E02006914","E02001069",8,0,0,0,0,0,0,1,0,4,3,0,2115.51348969904,0.196503408402051,1.57202726721641,-2.42797273278359
"2916",2302577,"E02006914","E02001070",5,0,0,0,4,0,0,1,0,0,0,0,2909.04882322668,0.167665799594027,0.838328997970136,0.838328997970136
"2917",2302578,"E02006914","E02001071",3,0,0,0,0,0,0,0,0,0,3,0,4326.7321796738,0.126271713150912,0.378815139452736,0.378815139452736
"2918",2302579,"E02006914","E02001072",2,0,0,0,1,0,0,0,0,0,1,0,2581.68796950841,0.179010574721911,0.358021149443823,0.358021149443823
"2919",2302580,"E02006914","E02001073",7,0,0,0,1,1,0,0,0,4,1,0,3751.70395987543,0.141661680431267,0.991631763018867,-3.00836823698113
"2920",2302581,"E02006914","E02001074",8,0,0,0,2,0,0,4,1,0,1,0,2874.45925168298,0.168829718532009,1.35063774825607,1.35063774825607
"2921",2302582,"E02006914","E02001075",3,0,0,0,2,0,0,1,0,0,0,0,4869.65605179686,0.113278712506645,0.339836137519936,0.339836137519936
"2922",2302583,"E02006914","E02001076",5,0,0,0,5,0,0,0,0,0,0,0,3562.59749134969,0.147122117968035,0.735610589840176,0.735610589840176
"2923",2302584,"E02006914","E02001077",5,0,0,0,0,0,0,3,1,0,1,0,3927.02321421778,0.136780552064712,0.68390276032356,0.68390276032356
"2924",2302585,"E02006914","E02001078",1,0,0,0,1,0,0,0,0,0,0,0,4944.07668175792,0.111605143579215,0.111605143579215,0.111605143579215
"2925",2302586,"E02006914","E02001079",1,0,0,0,0,0,0,1,0,0,0,0,3776.43333484216,0.140962769256867,0.140962769256867,0.140962769256867
"2926",2302587,"E02006914","E02001080",12,0,0,0,4,0,0,5,0,1,2,0,4320.31440006562,0.126433894017902,1.51720672821482,0.51720672821482
