"","Area.of.residence","Area.of.workplace","All","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","clc","plc","ecp","ecp_perc"
"496076","E02001048","E02001059",32,0,0,0,5,0,0,22,3,0,2,0,5.78527033911857,0,0.0341217187447966,1.09189499983349,0.0341217187447966
"496077","E02001048","E02001061",9,0,0,0,0,0,0,7,0,0,2,0,7.63030137483058,0,0.0285221295901672,0.256699166311505,0.0285221295901672
"496078","E02001048","E02001062",69,0,10,1,8,0,2,40,3,3,2,0,6.23101689677928,0.0434782608695652,0.0327815676665295,-0.738071831009462,-0.0106966932030357
"496079","E02001048","E02001063",15,0,3,0,1,0,0,8,3,0,0,0,6.37703969965228,0,0.0323381641718331,0.485072462577497,0.0323381641718331
"496080","E02001048","E02001064",17,0,0,0,2,1,0,11,3,0,0,0,7.36841007470817,0,0.0293151153366154,0.498356960722461,0.0293151153366154
"496081","E02001048","E02001065",4,0,0,0,4,0,0,0,0,0,0,0,8.39019850738065,0,0.0262593576682033,0.105037430672813,0.0262593576682033
"496082","E02001048","E02001066",35,0,4,1,7,1,0,21,0,1,0,0,7.44132538705201,0.0285714285714286,0.0290938390778627,0.0182843677251947,0.000522410506434135
"496083","E02001048","E02001067",1,0,0,0,0,0,0,1,0,0,0,0,8.49906513006284,0,0.025941140238881,0.025941140238881,0.025941140238881
"496084","E02001048","E02001068",12,0,0,0,1,0,0,9,0,1,1,0,7.44608010879715,0.0833333333333333,0.0290794221116736,-0.651046934659917,-0.0542539112216597
"496085","E02001048","E02001069",5,0,0,0,1,0,0,3,0,0,1,0,7.68050042057318,0,0.0283707498735949,0.141853749367975,0.0283707498735949
"496086","E02001048","E02001070",11,0,1,0,1,0,0,9,0,0,0,0,7.94802392429213,0,0.0275680686163693,0.303248754780063,0.0275680686163693
"496087","E02001048","E02001071",3,0,0,0,0,0,0,3,0,0,0,0,8.63112734721836,0,0.0255574600521653,0.076672380156496,0.0255574600521653
"496088","E02001048","E02001072",7,0,0,0,0,0,0,4,2,0,1,0,8.07032687041276,0,0.0272036610949495,0.190425627664646,0.0272036610949495
"496089","E02001048","E02001073",11,0,3,0,0,0,1,5,0,0,2,0,8.86729980013086,0,0.0248780680285254,0.273658748313779,0.0248780680285254
"496090","E02001048","E02001074",7,0,1,0,4,0,0,1,0,0,1,0,8.51130585783425,0,0.025905467836799,0.181338274857593,0.025905467836799
"496091","E02001048","E02001075",2,0,0,0,0,0,0,2,0,0,0,0,9.44734891097993,0,0.0232497147787331,0.0464994295574663,0.0232497147787331
"496092","E02001048","E02001076",7,0,1,0,1,0,0,5,0,0,0,0,8.9764354536117,0,0.0245671968218468,0.171970377752928,0.0245671968218468
"496093","E02001048","E02001077",5,0,0,0,2,0,0,3,0,0,0,0,9.37746115481055,0,0.0234426955603247,0.117213477801624,0.0234426955603247
"496094","E02001048","E02001078",2,0,0,0,1,0,0,1,0,0,0,0,9.87287410782947,0,0.0220949044895099,0.0441898089790198,0.0220949044895099
"496095","E02001048","E02001080",5,0,0,0,0,0,0,4,1,0,0,0,9.66322167226425,0,0.0226594705525562,0.113297352762781,0.0226594705525562
"496096","E02001048","E02001081",3,0,1,0,0,0,0,1,1,0,0,0,9.84090015002415,0,0.0221804437533243,0.0665413312599728,0.0221804437533243
"496097","E02001048","E02001082",8,0,1,0,0,1,0,6,0,0,0,0,10.2311874564157,0,0.0211504741405187,0.16920379312415,0.0211504741405187
"496098","E02001048","E02001083",6,0,0,0,1,0,0,4,0,0,1,0,10.5523522406195,0,0.0203265714098702,0.121959428459221,0.0203265714098702
"496099","E02001048","E02001084",2,0,0,0,1,0,0,1,0,0,0,0,10.5438224909055,0,0.0203481717830515,0.0406963435661031,0.0203481717830515
"496100","E02001048","E02001085",2,0,0,0,1,0,0,1,0,0,0,0,10.8589942551417,0,0.0195603846814046,0.0391207693628092,0.0195603846814046
"496101","E02001048","E02001086",7,0,1,0,2,0,0,4,0,0,0,0,11.083840976875,0,0.019011477813483,0.133080344694381,0.019011477813483
"496102","E02001048","E02001087",2,0,0,1,1,0,0,0,0,0,0,0,11.6317201314831,0,0.0177202614024027,0.0354405228048054,0.0177202614024027
"496103","E02001048","E02001088",2,0,0,0,1,0,0,1,0,0,0,0,12.6943169017156,0,0.0154042541665127,0.0308085083330254,0.0154042541665127
"496104","E02001048","E02001089",12,0,1,0,0,0,0,9,1,0,1,0,12.6143612404285,0,0.0155699113397859,0.186838936077431,0.0155699113397859
"496105","E02001048","E02001090",7,0,0,0,1,0,0,3,1,1,1,0,12.9561271432172,0.142857142857143,0.014871528834832,-0.895899298156176,-0.127985614022311
"496106","E02001048","E02001091",3,0,0,0,1,0,0,2,0,0,0,0,13.8290360297002,0,0.0132012114415389,0.0396036343246168,0.0132012114415389
"496107","E02001048","E02001092",4,0,1,0,1,0,0,2,0,0,0,0,14.18746501345,0,0.0125614368537631,0.0502457474150526,0.0125614368537631
"496108","E02001048","E02001093",2,0,0,0,1,0,0,1,0,0,0,0,14.6112681512678,0,0.0118385205821188,0.0236770411642377,0.0118385205821188
"496109","E02001048","E02001094",3,0,0,0,0,0,0,2,1,0,0,0,15.2784858018701,0,0.0107717182633984,0.0323151547901953,0.0107717182633984
"496110","E02001048","E02001095",7,0,0,0,1,0,0,6,0,0,0,0,15.706859373306,0,0.0101310923628002,0.0709176465396012,0.0101310923628002
"496111","E02001048","E02001096",5,0,0,1,0,0,0,4,0,0,0,0,16.0619498414102,0,0.0096253115305659,0.0481265576528295,0.0096253115305659
"496112","E02001048","E02001097",17,0,0,1,1,0,0,15,0,0,0,0,16.6380464092653,0,0.00885155406943303,0.150476419180362,0.00885155406943303
"496386","E02001048","E02006902",217,0,70,4,49,2,0,70,12,5,3,2,3.93580287001167,0.0230414746543779,0.0390842792337722,3.48128859372856,0.0160428045793943
"496387","E02001048","E02006912",132,0,38,1,18,1,0,42,4,6,22,0,5.04623584258732,0.0454545454545455,0.0362617982235689,-1.2134426344889,-0.00919274723097655
"496388","E02001048","E02006913",104,0,7,0,12,6,1,55,8,3,12,0,2.38450133391279,0.0288461538461538,0.0412625780809785,1.29130812042177,0.0124164242348247
"496389","E02001048","E02006914",32,0,8,0,4,0,0,15,4,0,1,0,5.66873345646274,0,0.0344673803025711,1.10295616968227,0.0344673803025711
"496390","E02001048","E02006915",96,0,2,0,17,0,0,48,5,9,15,0,2.31738372800016,0.09375,0.0412776839780237,-5.03734233810972,-0.0524723160219763
"496391","E02001048","E02006916",2,0,2,0,0,0,0,0,0,0,0,0,5.86972390241056,0,0.0338698060178979,0.0677396120357959,0.0338698060178979
"496392","E02001048","E02006917",72,0,23,3,9,1,0,27,5,1,3,0,5.25516622883975,0.0138888888888889,0.0356710640084294,1.56831660860692,0.0217821751195406
"496440","E02001049","E02001045",13,0,0,0,3,0,0,8,1,0,1,0,4.28142420440601,0,0.0382774606028663,0.497606987837262,0.0382774606028663
"496441","E02001049","E02001046",29,0,0,0,4,1,0,16,8,0,0,0,3.07214827809103,0,0.0406648860296058,1.17928169485857,0.0406648860296058
"496442","E02001049","E02001047",68,0,0,0,2,1,0,30,0,1,34,0,1.34872970206968,0.0147058823529412,0.0402230032314445,1.73516421973823,0.0255171208785033
"496443","E02001049","E02001048",1,0,0,0,0,0,0,1,0,0,0,0,4.8110750881545,0,0.0369089050096864,0.0369089050096864,0.0369089050096864
"496444","E02001049","E02001049",176,0,0,1,22,1,2,79,11,2,57,1,0,0.0113636363636364,0.024601022515226,2.32977996267978,0.0132373861515897
"496445","E02001049","E02001050",123,0,0,0,27,0,0,67,23,0,6,0,2.95959793598585,0,0.0408109614548991,5.01974825895259,0.0408109614548991
"496446","E02001049","E02001051",70,0,0,0,7,2,0,44,6,2,9,0,1.71208059580058,0.0285714285714286,0.0409460395644416,0.866222769510916,0.0123746109930131
"496447","E02001049","E02001052",35,0,0,0,7,0,1,25,2,0,0,0,4.51250240692287,0,0.0376975498658945,1.31941424530631,0.0376975498658945
"496448","E02001049","E02001053",49,0,0,0,11,3,0,28,3,0,4,0,2.86428085554908,0,0.0409213464752658,2.00514597728803,0.0409213464752658
"496449","E02001049","E02001055",156,0,0,0,13,0,1,101,11,8,21,1,2.0466476385116,0.0512820512820513,0.0412417044606802,-1.56629410413388,-0.010040346821371
"496450","E02001049","E02001056",19,0,0,0,3,0,0,9,1,2,4,0,3.1723969894892,0.105263157894737,0.0405213030012003,-1.23009524297719,-0.0647418548935365
"496451","E02001049","E02001057",31,0,0,0,6,0,1,19,5,0,0,0,4.75022082802277,0,0.0370728586625947,1.14925861854044,0.0370728586625947
"496452","E02001049","E02001059",79,0,0,0,11,2,0,57,6,2,0,1,4.30042007860488,0.0253164556962025,0.0382309146686027,1.02024225881961,0.0129144589724001
"496453","E02001049","E02001061",25,0,0,0,4,0,0,17,2,1,1,0,5.18729873105459,0.04,0.0358644215663297,-0.103389460841759,-0.00413557843367035
"496454","E02001049","E02001062",91,0,0,0,18,0,3,64,5,1,0,0,6.50012113323593,0.010989010989011,0.0319633894841061,1.90866844305365,0.0209743784950951
"496455","E02001049","E02001063",25,0,0,0,3,1,1,14,1,2,3,0,7.55969737810728,0.08,0.0287354035462399,-1.281614911344,-0.0512645964537601
"496456","E02001049","E02001064",35,0,0,0,4,0,1,30,0,0,0,0,6.22092952362927,0,0.0328121377842208,1.14842482244773,0.0328121377842208
"496457","E02001049","E02001065",4,0,0,0,1,1,0,2,0,0,0,0,5.88372819536459,0,0.0338279281145501,0.1353117124582,0.0338279281145501
"496458","E02001049","E02001066",49,0,0,0,8,0,1,35,3,0,2,0,7.09357831740076,0,0.0301517477005861,1.47743563732872,0.0301517477005861
"496459","E02001049","E02001067",11,0,0,0,1,0,0,10,0,0,0,0,6.68197896393376,0,0.0314085316334409,0.34549384796785,0.0314085316334409
"496460","E02001049","E02001068",7,0,0,0,3,0,0,3,0,0,1,0,8.42589615982025,0,0.0261548264536266,0.183083785175386,0.0261548264536266
"496461","E02001049","E02001069",7,0,0,0,2,0,0,4,1,0,0,0,8.12144983352628,0,0.0270518605527376,0.189363023869163,0.0270518605527376
"496462","E02001049","E02001070",18,0,0,0,2,0,0,14,2,0,0,0,7.73806955682189,0,0.0281974235738832,0.507553624329898,0.0281974235738832
"496463","E02001049","E02001072",5,0,0,0,0,0,0,4,1,0,0,0,9.52556320601179,0,0.0230348310718359,0.11517415535918,0.0230348310718359
"496464","E02001049","E02001073",11,0,0,0,2,0,0,4,1,0,4,0,10.7011214613237,0,0.0199523309256897,0.219475640182587,0.0199523309256897
"496465","E02001049","E02001074",9,0,0,0,1,0,0,7,0,0,0,1,9.2623732775917,0,0.0237624575849415,0.213862118264474,0.0237624575849415
"496466","E02001049","E02001075",6,0,0,0,0,0,0,5,0,0,1,0,8.22009785993216,0,0.0267598603632126,0.160559162179276,0.0267598603632126
"496467","E02001049","E02001076",7,0,0,0,1,0,0,5,0,0,1,0,8.78630253005872,0,0.0251100637314531,0.175770446120172,0.0251100637314531
"496468","E02001049","E02001077",3,0,0,0,0,0,0,3,0,0,0,0,10.839121860621,0,0.0196094255521245,0.0588282766563736,0.0196094255521245
"496469","E02001049","E02001078",7,0,0,0,1,0,0,6,0,0,0,0,8.99366395366189,0,0.0245183055112276,0.171628138578593,0.0245183055112276
"496470","E02001049","E02001080",5,0,0,0,4,0,0,1,0,0,0,0,9.36859950537468,0,0.0234672302097532,0.117336151048766,0.0234672302097532
"496471","E02001049","E02001081",1,0,0,0,0,0,0,1,0,0,0,0,11.4956297805819,0,0.0180348352265697,0.0180348352265697,0.0180348352265697
"496472","E02001049","E02001082",7,0,0,0,1,0,0,6,0,0,0,0,10.5188227195346,0,0.0204115692148771,0.14288098450414,0.0204115692148771
"496473","E02001049","E02001083",5,0,0,0,0,0,0,4,0,0,1,0,11.1135158701523,0,0.0189398559585219,0.0946992797926094,0.0189398559585219
"496474","E02001049","E02001084",1,0,0,0,0,0,0,1,0,0,0,0,10.4341469181354,0,0.0206272846544012,0.0206272846544012,0.0206272846544012
"496475","E02001049","E02001085",6,0,0,0,0,0,0,5,0,0,1,0,10.2790860083181,0,0.0210262246523661,0.126157347914196,0.0210262246523661
"496476","E02001049","E02001086",9,0,0,0,1,0,0,7,1,0,0,0,11.9809618745817,0,0.0169316673100194,0.152385005790175,0.0169316673100194
"496477","E02001049","E02001087",3,0,0,0,0,0,0,2,1,0,0,0,11.7263135651126,0,0.0175040122668161,0.0525120368004484,0.0175040122668161
"496478","E02001049","E02001088",1,0,0,0,0,0,0,1,0,0,0,0,14.0022976593882,0,0.0128886623655871,0.0128886623655871,0.0128886623655871
"496479","E02001049","E02001089",4,0,0,0,0,0,0,4,0,0,0,0,12.4376870989355,0,0.01594090053927,0.06376360215708,0.01594090053927
"496480","E02001049","E02001090",7,0,0,0,1,0,0,4,0,0,2,0,13.6092900433212,0,0.0136065611001885,0.0952459277013192,0.0136065611001885
"496481","E02001049","E02001091",4,0,0,0,1,0,0,3,0,0,0,0,15.4106427218471,0,0.0105704619716211,0.0422818478864842,0.0105704619716211
"496482","E02001049","E02001092",1,0,0,0,0,0,0,1,0,0,0,0,15.2563175522909,0,0.010805797369561,0.010805797369561,0.010805797369561
"496483","E02001049","E02001093",5,0,0,0,0,0,0,3,1,1,0,0,15.112030617687,0.2,0.0110298728771185,-0.944850635614407,-0.188970127122881
"496484","E02001049","E02001094",4,0,0,0,1,0,0,3,0,0,0,0,15.8986826485031,0,0.00985507151128804,0.0394202860451522,0.00985507151128804
"496485","E02001049","E02001095",17,0,0,0,6,0,0,10,1,0,0,0,16.6407341330372,0,0.00884807615958468,0.150417294712939,0.00884807615958468
"496486","E02001049","E02001096",3,0,0,0,0,0,0,3,0,0,0,0,16.3177301364536,0,0.00927475168086278,0.0278242550425883,0.00927475168086278
"496487","E02001049","E02001097",34,0,0,6,3,0,1,23,1,0,0,0,17.1670178344805,0,0.00818987858016576,0.278455871725636,0.00818987858016576
"496803","E02001049","E02006902",274,0,1,7,120,1,1,107,28,5,4,0,5.35927757463496,0.0182481751824818,0.0353719404176375,4.69191167443269,0.0171237652351558
"496804","E02001049","E02006912",149,0,1,2,55,0,2,72,15,0,1,1,6.04779054155714,0,0.0333353361929617,4.9669650927513,0.0333353361929617
"496805","E02001049","E02006913",86,0,1,0,15,6,2,53,6,2,1,0,4.70491090870811,0.0232558139534884,0.0371939139415998,1.19867659897759,0.0139380999881115
"496806","E02001049","E02006914",53,0,0,2,18,0,1,24,7,0,1,0,6.9994834157207,0,0.0304388651098455,1.61325985082181,0.0304388651098455
"496807","E02001049","E02006915",24,0,0,0,1,0,0,18,4,1,0,0,5.3110806707664,0.0416666666666667,0.0355107788649208,-0.147741307241902,-0.00615588780174591
"496808","E02001049","E02006916",3,0,0,0,0,0,0,3,0,0,0,0,7.88878320341845,0,0.0277451832803019,0.0832355498409058,0.0277451832803019
"496809","E02001049","E02006917",87,0,1,3,38,0,0,35,6,2,2,0,7.12240334017563,0.0229885057471264,0.0300638455781366,0.615554565297881,0.00707533983101013
"496854","E02001050","E02001045",14,0,0,0,3,0,0,7,0,0,4,0,2.26476395918916,0,0.041283174673418,0.577964445427852,0.041283174673418
"496855","E02001050","E02001046",34,0,0,0,10,0,0,11,3,0,10,0,1.34692990432687,0,0.0402181627034444,1.36741753191711,0.0402181627034444
"496856","E02001050","E02001047",12,0,0,0,5,0,0,4,2,0,1,0,2.16678989351273,0,0.0412777874037875,0.49533344884545,0.0412777874037875
"496857","E02001050","E02001048",12,0,0,0,4,0,0,3,0,0,5,0,1.96994516962913,0,0.0412004935280763,0.494405922336915,0.0412004935280763
"496858","E02001050","E02001049",18,0,0,0,4,0,0,11,0,2,1,0,2.95959793598585,0.111111111111111,0.0408109614548991,-1.26540269381182,-0.070300149656212
"496859","E02001050","E02001050",256,0,2,0,29,7,0,74,13,3,126,2,0,0.01171875,0.024601022515226,3.29786176389786,0.012882272515226
"496860","E02001050","E02001051",32,0,0,0,1,0,0,12,0,0,19,0,1.32906360668891,0,0.0401693579064147,1.28541945300527,0.0401693579064147
"496861","E02001050","E02001052",84,0,1,1,16,0,0,21,3,0,41,1,1.58855815547591,0,0.0407531003338516,3.42326042804354,0.0407531003338516
"496862","E02001050","E02001053",35,0,0,0,8,0,0,7,2,1,17,0,1.11488894055546,0.0285714285714286,0.0394689303748802,0.381412563120806,0.0108975018034516
"496863","E02001050","E02001055",40,0,0,0,10,0,1,19,6,1,3,0,3.06397417616348,0.025,0.0406760456701387,0.627041826805546,0.0156760456701387
"496864","E02001050","E02001056",6,0,0,0,1,0,0,4,0,0,1,0,3.88410641658588,0,0.0391978130069845,0.235186878041907,0.0391978130069845
"496865","E02001050","E02001057",21,0,0,0,4,0,0,16,0,0,0,1,3.45983484717999,0,0.0400459745394362,0.840965465328159,0.0400459745394362
"496866","E02001050","E02001059",31,0,0,0,5,2,0,17,2,0,5,0,4.22783835154087,0,0.0384076049040628,1.19063575202595,0.0384076049040628
"496867","E02001050","E02001061",20,0,0,0,3,0,0,13,2,0,2,0,5.93563860653022,0,0.0336724527031672,0.673449054063344,0.0336724527031672
"496868","E02001050","E02001062",65,0,4,0,24,0,0,31,2,2,2,0,5.36081864790144,0.0307692307692308,0.0353674911184598,0.298886922699885,0.00459826034922899
"496869","E02001050","E02001063",13,0,1,0,6,0,1,5,0,0,0,0,5.93745537568562,0,0.0336670045812367,0.437671059556077,0.0336670045812367
"496870","E02001050","E02001064",19,0,0,0,6,0,0,10,1,0,2,0,6.0331815206786,0,0.0333793368213629,0.634207399605894,0.0333793368213629
"496871","E02001050","E02001065",2,0,0,0,0,0,0,1,0,0,1,0,6.70779835482995,0,0.0313296892153245,0.0626593784306489,0.0313296892153245
"496872","E02001050","E02001066",35,0,2,0,13,0,0,12,2,0,6,0,6.39805415771151,0,0.0322742343628655,1.12959820270029,0.0322742343628655
"496873","E02001050","E02001067",5,0,0,0,1,0,0,3,0,1,0,0,7.00625391822225,0.2,0.0304181982513974,-0.847909008743013,-0.169581801748603
"496874","E02001050","E02001068",5,0,0,0,0,0,0,5,0,0,0,0,6.96736499588197,0,0.0305369191885522,0.152684595942761,0.0305369191885522
"496875","E02001050","E02001069",7,0,0,0,2,0,0,5,0,0,0,0,6.97195660663717,0,0.0305229002557984,0.213660301790589,0.0305229002557984
"496876","E02001050","E02001070",12,0,0,1,5,0,0,4,0,1,1,0,6.98412968671351,0.0833333333333333,0.0304857358070375,-0.63417117031555,-0.0528475975262958
"496877","E02001050","E02001071",6,0,0,0,3,0,0,3,0,0,0,0,7.34160208431098,0,0.0293965534227482,0.176379320536489,0.0293965534227482
"496878","E02001050","E02001073",7,0,0,0,4,0,0,3,0,0,0,0,8.84981718292043,0,0.0249280515131496,0.174496360592047,0.0249280515131496
"496879","E02001050","E02001074",4,0,0,0,2,0,0,2,0,0,0,0,7.97330744429088,0,0.0274925948310862,0.109970379324345,0.0274925948310862
"496880","E02001050","E02001075",6,0,0,1,1,0,0,2,0,0,2,0,8.17331201766459,0,0.0268981939251161,0.161389163550697,0.0268981939251161
"496881","E02001050","E02001076",5,0,0,0,1,0,0,3,0,0,1,0,8.06287041181835,0,0.0272258280678743,0.136129140339372,0.0272258280678743
"496882","E02001050","E02001077",3,0,0,0,2,0,0,1,0,0,0,0,9.192993696119,0,0.0239563883507802,0.0718691650523405,0.0239563883507802
"496883","E02001050","E02001078",2,0,0,0,1,0,0,0,0,0,1,0,8.73196652591639,0,0.0252662905467624,0.0505325810935248,0.0252662905467624
"496884","E02001050","E02001079",1,0,0,0,1,0,0,0,0,0,0,0,8.77961891662303,0,0.0251292548844071,0.0251292548844071,0.0251292548844071
"496885","E02001050","E02001080",6,0,0,0,3,0,0,2,0,0,1,0,8.73220358614629,0,0.0252656079270088,0.151593647562053,0.0252656079270088
"496886","E02001050","E02001082",6,0,0,0,4,0,0,1,0,0,0,1,9.54927474722013,0,0.0229699161079582,0.137819496647749,0.0229699161079582
"496887","E02001050","E02001083",3,0,0,0,1,0,0,1,0,0,1,0,9.99343041398885,0,0.0217742280563927,0.0653226841691782,0.0217742280563927
"496888","E02001050","E02001084",6,0,0,0,0,0,0,5,0,1,0,0,9.70984839903329,0.166666666666667,0.022533162913336,-0.864801022519984,-0.144133503753331
"496889","E02001050","E02001085",1,0,0,0,0,0,0,1,0,0,0,0,9.85327507462571,0,0.0221473131717813,0.0221473131717813,0.0221473131717813
"496890","E02001050","E02001086",7,0,0,0,1,0,0,3,0,1,2,0,10.6824544466062,0.142857142857143,0.0199990294601726,-0.860006793778792,-0.12285811339697
"496891","E02001050","E02001087",5,0,0,0,3,0,0,2,0,0,0,0,10.9042917854307,0,0.0194489193104065,0.0972445965520323,0.0194489193104065
"496892","E02001050","E02001088",3,0,1,0,0,0,0,1,0,0,1,0,12.5055630603207,0,0.0157975645430199,0.0473926936290596,0.0157975645430199
"496893","E02001050","E02001089",10,0,0,0,2,0,0,6,0,0,2,0,11.7986483642767,0,0.0173399794723185,0.173399794723185,0.0173399794723185
"496894","E02001050","E02001090",4,0,0,0,2,0,0,2,0,0,0,0,12.483980417203,0,0.0158430320987331,0.0633721283949326,0.0158430320987331
"496895","E02001050","E02001093",7,0,0,0,3,0,0,3,1,0,0,0,14.0987922660883,0,0.0127172662059044,0.0890208634413311,0.0127172662059044
"496896","E02001050","E02001095",7,0,0,0,2,0,0,4,0,0,1,0,15.3908796597945,0,0.0106003512924209,0.0742024590469462,0.0106003512924209
"496897","E02001050","E02001096",2,0,0,0,0,0,0,2,0,0,0,0,15.4659102056409,0,0.0104872609196266,0.0209745218392532,0.0104872609196266
"496898","E02001050","E02001097",24,0,0,8,4,0,1,10,1,0,0,0,16.1600291075285,0,0.00948954431812524,0.227749063635006,0.00948954431812524
"497122","E02001050","E02006902",284,0,18,1,146,0,2,82,16,6,11,2,3.38605607520801,0.0211267605633803,0.0401764225783923,5.41010401226341,0.019049662015012
"497124","E02001050","E02006912",149,0,6,2,61,0,1,46,9,5,19,0,4.41096370552194,0.0335570469798658,0.037955954427126,0.655437209641769,0.00439890744726019
"497125","E02001050","E02006913",70,0,4,0,16,1,0,37,1,2,9,0,2.1275728015607,0.0285714285714286,0.041269691179713,0.888878382579908,0.0126982626082844
"497126","E02001050","E02006914",23,0,0,1,12,0,0,9,1,0,0,0,5.25492895633204,0,0.0356717423238643,0.82045007344888,0.0356717423238643
"497127","E02001050","E02006915",35,0,0,1,4,1,0,21,6,0,2,0,2.5870929953863,0,0.0411655844211761,1.44079545474116,0.0411655844211761
"497128","E02001050","E02006916",3,0,0,0,2,0,0,1,0,0,0,0,5.83204704881784,0,0.033982327914361,0.101946983743083,0.033982327914361
"497129","E02001050","E02006917",72,0,2,3,35,1,0,19,5,3,4,0,5.09502921444037,0.0416666666666667,0.0361250682384614,-0.398995086830776,-0.00554159842820522
