"","Area.of.residence","Area.of.workplace","All.categories..Method.of.travel.to.work","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","p_cycle","pc","ecp"
"927214","E02002385","E02002450",4,0,0,2,0,0,0,2,0,0,0,0,0,0.3,1.2,1.2
"927215","E02002385","E02002451",9,0,0,1,1,0,0,5,2,0,0,0,0,0.3,2.7,2.7
"927216","E02002385","E02002452",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"927217","E02002385","E02002454",23,0,0,10,0,0,0,12,1,0,0,0,0,0.3,6.9,6.9
"927218","E02002385","E02002455",1,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0.3
"927219","E02002385","E02002456",5,0,0,3,0,0,0,2,0,0,0,0,0,0.3,1.5,1.5
"927220","E02002385","E02002457",2,0,0,1,0,0,0,1,0,0,0,0,0,0.3,0.6,0.6
"927221","E02002385","E02002458",2,0,0,0,1,0,0,1,0,0,0,0,0,0.3,0.6,0.6
"927222","E02002385","E02002460",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927223","E02002385","E02002461",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"927224","E02002385","E02002462",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927225","E02002385","E02002464",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927226","E02002385","E02002465",4,0,0,1,0,0,0,1,0,0,2,0,0,0.3,1.2,1.2
"927227","E02002385","E02002466",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927228","E02002385","E02002467",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927229","E02002385","E02002469",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927230","E02002385","E02002471",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927231","E02002385","E02002473",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927232","E02002385","E02002474",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927233","E02002385","E02002475",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927257","E02002385","E02002782",1,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0.3
"927311","E02002385","E02005772",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"927312","E02002385","E02005773",3,0,0,2,0,0,0,1,0,0,0,0,0,0.3,0.9,0.9
"927313","E02002385","E02005775",22,0,0,14,2,0,0,1,4,0,1,0,0,0.3,6.6,6.6
"927314","E02002385","E02005776",4,0,0,2,0,0,0,2,0,0,0,0,0,0.3,1.2,1.2
"927315","E02002385","E02005777",5,0,0,2,0,0,0,3,0,0,0,0,0,0.3,1.5,1.5
"927316","E02002385","E02005779",8,0,0,5,0,0,0,3,0,0,0,0,0,0.3,2.4,2.4
"927317","E02002385","E02005780",5,0,0,2,0,0,0,2,1,0,0,0,0,0.3,1.5,1.5
"927318","E02002385","E02005781",5,0,0,1,2,0,0,1,0,0,1,0,0,0.3,1.5,1.5
"927321","E02002385","E02005809",8,0,0,0,2,0,0,6,0,0,0,0,0,0.3,2.4,2.4
"927322","E02002385","E02005812",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927324","E02002385","E02005817",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927341","E02002385","E02006852",62,0,0,0,6,1,0,22,1,2,27,3,2785.12884750252,0.17187315007376,10.6561353045731,8.65613530457312
"927342","E02002385","E02006861",64,0,0,0,4,1,0,23,4,1,29,2,1605.38560341802,0.217610192403099,13.9270523137983,12.9270523137983
"927344","E02002385","E02006875",958,0,4,121,334,19,2,118,25,52,283,0,2755.96396076126,0.172878611831957,165.617710135015,113.617710135015
"927345","E02002385","E02006876",80,0,0,3,27,1,3,25,4,4,13,0,5602.81362248288,0.0978288721919617,7.82630977535694,3.82630977535694
"927409","E02002386","E02002184",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927410","E02002386","E02002187",1,0,0,0,0,0,0,0,1,0,0,0,0,0.3,0.3,0.3
"927411","E02002386","E02002192",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"927412","E02002386","E02002193",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927413","E02002386","E02002197",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927414","E02002386","E02002201",3,0,0,1,0,0,0,2,0,0,0,0,0,0.3,0.9,0.9
"927415","E02002386","E02002202",4,0,0,3,1,0,0,0,0,0,0,0,0,0.3,1.2,1.2
"927416","E02002386","E02002212",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927417","E02002386","E02002216",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927418","E02002386","E02002220",6,0,0,2,1,0,0,3,0,0,0,0,0,0.3,1.8,1.8
"927419","E02002386","E02002221",19,0,0,9,0,0,0,8,2,0,0,0,0,0.3,5.7,5.7
"927420","E02002386","E02002222",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927421","E02002386","E02002223",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"927422","E02002386","E02002227",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"927423","E02002386","E02002228",5,0,0,0,0,0,0,4,1,0,0,0,0,0.3,1.5,1.5
"927424","E02002386","E02002229",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927425","E02002386","E02002230",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927426","E02002386","E02002235",6,0,0,0,0,0,0,6,0,0,0,0,0,0.3,1.8,1.8
"927427","E02002386","E02002237",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927428","E02002386","E02002239",7,0,0,0,0,0,0,6,1,0,0,0,0,0.3,2.1,2.1
"927429","E02002386","E02002240",3,0,0,0,0,1,0,2,0,0,0,0,0,0.3,0.9,0.9
"927430","E02002386","E02002241",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927431","E02002386","E02002242",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927434","E02002386","E02002254",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927435","E02002386","E02002258",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"927438","E02002386","E02002271",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"927439","E02002386","E02002272",11,0,0,0,0,0,0,9,1,1,0,0,0,0.3,3.3,2.3
"927440","E02002386","E02002273",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927441","E02002386","E02002275",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927442","E02002386","E02002276",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927443","E02002386","E02002279",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927444","E02002386","E02002280",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927445","E02002386","E02002281",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927446","E02002386","E02002283",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927447","E02002386","E02002284",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"927448","E02002386","E02002285",4,0,0,1,0,0,0,3,0,0,0,0,0,0.3,1.2,1.2
"927449","E02002386","E02002286",4,0,0,0,0,0,1,3,0,0,0,0,0,0.3,1.2,1.2
"927450","E02002386","E02002287",4,0,0,0,1,0,0,3,0,0,0,0,0,0.3,1.2,1.2
"927451","E02002386","E02002288",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927452","E02002386","E02002289",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927453","E02002386","E02002291",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927454","E02002386","E02002292",1,0,0,0,0,0,0,0,0,0,1,0,0,0.3,0.3,0.3
"927455","E02002386","E02002293",1,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3
"927456","E02002386","E02002294",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"927457","E02002386","E02002295",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927458","E02002386","E02002296",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927464","E02002386","E02002331",33,0,0,0,1,0,0,26,4,0,2,0,13753.2637445966,0.0191658437941969,0.632472845208499,0.632472845208499
"927465","E02002386","E02002332",2,0,0,0,0,0,0,2,0,0,0,0,21817.8929803522,0.00381982220593266,0.00763964441186532,0.00763964441186532
"927466","E02002386","E02002333",1,0,0,0,0,0,0,1,0,0,0,0,20221.8627985553,0.0052562083191856,0.0052562083191856,0.0052562083191856
"927467","E02002386","E02002334",8,0,0,0,2,0,0,6,0,0,0,0,9411.4487884118,0.0456723333297167,0.365378666637733,0.365378666637733
"927468","E02002386","E02002335",6,0,0,0,0,0,0,6,0,0,0,0,9859.86913070852,0.0417545592327594,0.250527355396556,0.250527355396556
"927469","E02002386","E02002336",8,0,0,0,0,0,0,7,1,0,0,0,15814.8044615399,0.0126900926452304,0.101520741161843,0.101520741161843
"927470","E02002386","E02002337",1,0,0,0,0,0,1,0,0,0,0,0,22538.4728712954,0.00330715366794659,0.00330715366794659,0.00330715366794659
"927471","E02002386","E02002338",2,0,0,1,0,0,0,1,0,0,0,0,20137.856296537,0.00534526549740337,0.0106905309948067,0.0106905309948067
"927472","E02002386","E02002339",1,0,0,0,0,0,0,1,0,0,0,0,19024.8115663192,0.00667801081750667,0.00667801081750667,0.00667801081750667
"927473","E02002386","E02002341",6,0,0,0,0,0,0,6,0,0,0,0,11077.4796467408,0.0327298185714015,0.196378911428409,0.196378911428409
"927474","E02002386","E02002342",1,0,0,0,0,0,0,1,0,0,0,0,14446.5224737528,0.0166844638812265,0.0166844638812265,0.0166844638812265
"927475","E02002386","E02002343",5,0,0,0,2,0,0,3,0,0,0,0,17554.8385128837,0.00896039913291949,0.0448019956645975,0.0448019956645975
"927476","E02002386","E02002344",3,0,0,0,1,0,0,2,0,0,0,0,8454.30779869848,0.0553081853589961,0.165924556076988,0.165924556076988
"927477","E02002386","E02002345",8,0,0,0,0,0,0,7,0,0,1,0,12251.53989975,0.0258801041691118,0.207040833352894,0.207040833352894
"927478","E02002386","E02002347",9,0,0,0,2,0,0,6,1,0,0,0,9627.43350432457,0.0437414328821256,0.393672895939131,0.393672895939131
"927479","E02002386","E02002348",8,0,0,0,1,0,0,6,1,0,0,0,12665.234131538,0.0238250047366089,0.190600037892871,0.190600037892871
"927480","E02002386","E02002349",10,0,0,0,2,0,0,6,2,0,0,0,6288.22085077793,0.0852969164609897,0.852969164609897,0.852969164609897
"927481","E02002386","E02002350",8,0,0,0,0,0,0,7,0,0,1,0,15256.098402606,0.0141903590535882,0.113522872428705,0.113522872428705
"927482","E02002386","E02002351",27,0,0,0,3,0,0,21,2,0,1,0,4308.84217609333,0.126724322666712,3.42155671200122,3.42155671200122
"927483","E02002386","E02002352",22,0,0,0,1,0,0,17,2,1,0,1,8055.53483911601,0.0598999402025544,1.3177986844562,0.317798684456198
"927484","E02002386","E02002353",4,0,0,0,0,0,0,4,0,0,0,0,7219.32247829863,0.0708041757865526,0.283216703146211,0.283216703146211
"927485","E02002386","E02002354",8,0,0,0,0,0,0,7,1,0,0,0,8943.75020086283,0.0501506980966547,0.401205584773237,0.401205584773237
"927486","E02002386","E02002356",16,0,0,0,2,0,0,13,1,0,0,0,16584.4880127014,0.0108795499111968,0.174072798579149,0.174072798579149
"927487","E02002386","E02002357",15,0,0,0,2,0,0,11,1,0,1,0,13882.8480247692,0.0186755068217911,0.280132602326867,0.280132602326867
"927488","E02002386","E02002358",75,0,0,0,9,2,2,50,6,2,4,0,3934.79121382624,0.136568214796027,10.242616109702,8.242616109702
"927489","E02002386","E02002359",24,0,0,0,4,0,1,17,2,0,0,0,4399.66194641151,0.124443286919994,2.98663888607986,2.98663888607986
"927490","E02002386","E02002360",2,0,0,0,1,0,0,1,0,0,0,0,9756.02095187668,0.0426308548894364,0.0852617097788728,0.0852617097788728
"927491","E02002386","E02002361",16,0,0,0,2,1,0,11,0,1,1,0,6429.71023827875,0.0829170264950898,1.32667242392144,0.326672423921437
"927492","E02002386","E02002362",10,0,0,0,2,0,0,8,0,0,0,0,12729.3994884855,0.0235212102275378,0.235212102275378,0.235212102275378
"927493","E02002386","E02002363",18,0,0,0,1,0,0,15,1,0,1,0,7686.4608352777,0.0644887188916843,1.16079694005032,1.16079694005032
"927494","E02002386","E02002364",78,0,0,0,11,1,1,51,4,1,9,0,3525.48523216764,0.148218187532376,11.5610186275253,10.5610186275253
"927495","E02002386","E02002366",9,0,0,0,4,0,0,4,1,0,0,0,5106.34231012944,0.108041348748004,0.972372138732034,0.972372138732034
"927496","E02002386","E02002367",3,0,0,0,0,0,0,2,1,0,0,0,8553.21418737086,0.0542248688010952,0.162674606403286,0.162674606403286
"927497","E02002386","E02002368",2,0,0,0,1,0,0,1,0,0,0,0,17317.5575629363,0.00939587686878511,0.0187917537375702,0.0187917537375702
"927498","E02002386","E02002369",4,0,0,0,0,0,0,4,0,0,0,0,3919.86728318322,0.136976450654442,0.54790580261777,0.54790580261777
"927499","E02002386","E02002370",19,0,0,0,4,0,0,10,0,1,4,0,1994.50629552791,0.201317087653965,3.82502466542534,2.82502466542534
"927500","E02002386","E02002371",23,0,0,0,3,0,0,17,2,1,0,0,7168.80774325834,0.07152313229695,1.64503204282985,0.645032042829851
"927501","E02002386","E02002373",9,0,0,0,1,1,0,5,0,1,1,0,10446.9431831021,0.0371288330167506,0.334159497150756,-0.665840502849244
"927502","E02002386","E02002374",5,0,0,0,0,0,0,5,0,0,0,0,11511.5346678942,0.0300083459431536,0.150041729715768,0.150041729715768
"927503","E02002386","E02002375",2,0,0,0,0,0,0,2,0,0,0,0,13457.3841933652,0.0203342292494555,0.040668458498911,0.040668458498911
"927504","E02002386","E02002376",13,0,0,0,2,0,0,8,3,0,0,0,5136.57472805942,0.107390049525508,1.3960706438316,1.3960706438316
"927505","E02002386","E02002377",7,0,0,0,1,0,0,2,4,0,0,0,6356.31925178109,0.0841430750482086,0.58900152533746,0.58900152533746
"927506","E02002386","E02002379",40,0,0,0,1,0,0,28,2,0,9,0,2752.90299416983,0.172984479365387,6.91937917461547,6.91937917461547
"927507","E02002386","E02002380",2,0,0,0,0,0,0,2,0,0,0,0,14351.2447251543,0.0170054440261778,0.0340108880523557,0.0340108880523557
"927508","E02002386","E02002381",4,0,0,0,0,0,0,3,0,0,1,0,15271.4761430222,0.0141467829665249,0.0565871318660995,0.0565871318660995
"927509","E02002386","E02002382",12,0,0,0,0,0,0,9,2,0,1,0,5830.58818457582,0.0934722721474617,1.12166726576954,1.12166726576954
"927510","E02002386","E02002383",1,0,0,0,0,0,0,1,0,0,0,0,9708.21381254791,0.0430404216345198,0.0430404216345198,0.0430404216345198
"927511","E02002386","E02002384",44,0,0,1,2,0,0,34,6,1,0,0,7990.386339136,0.0606855253080595,2.67016311355462,1.67016311355462
"927512","E02002386","E02002385",15,0,0,1,1,0,0,11,1,1,0,0,10449.6872576182,0.0371084617503908,0.556626926255862,-0.443373073744138
"927513","E02002386","E02002386",322,0,0,4,10,2,0,92,17,8,189,0,0,0.3,96.6,88.6
"927514","E02002386","E02002387",3,0,0,0,0,0,0,3,0,0,0,0,13924.7989126407,0.0185194715006348,0.0555584145019044,0.0555584145019044
"927515","E02002386","E02002388",2,0,0,0,0,0,0,2,0,0,0,0,12279.3723916016,0.0257364428276982,0.0514728856553964,0.0514728856553964
"927516","E02002386","E02002389",10,0,0,0,1,1,0,7,1,0,0,0,4445.8989695986,0.123297813980189,1.23297813980189,1.23297813980189
"927517","E02002386","E02002390",118,0,0,0,16,3,0,51,15,3,30,0,3006.02212611851,0.164445309426233,19.4045465122955,16.4045465122955
"927518","E02002386","E02002391",10,0,0,0,2,0,0,5,2,0,1,0,16097.2318225034,0.0119931554771316,0.119931554771316,0.119931554771316
"927519","E02002386","E02002392",71,0,0,8,18,0,2,34,6,0,3,0,9036.02568643617,0.0492336502246905,3.49558916595302,3.49558916595302
"927520","E02002386","E02002393",156,0,0,0,28,2,0,110,14,1,1,0,6596.55830484213,0.0801957734763599,12.5105406623121,11.5105406623121
"927521","E02002386","E02002394",45,0,0,0,12,0,0,27,1,5,0,0,5675.01539000053,0.0964263395995772,4.33918528198097,-0.660814718019027
"927522","E02002386","E02002395",10,0,0,2,0,0,0,8,0,0,0,0,17748.3782195811,0.00862018745311305,0.0862018745311305,0.0862018745311305
"927523","E02002386","E02002396",17,0,0,1,3,0,0,11,1,0,1,0,12355.1327500741,0.0253494218898083,0.430940172126741,0.430940172126741
"927524","E02002386","E02002397",9,0,0,0,0,0,0,9,0,0,0,0,14665.7790251442,0.0159686379352729,0.143717741417456,0.143717741417456
"927525","E02002386","E02002398",41,0,0,0,4,0,0,30,1,0,6,0,3669.44908429046,0.144011428037432,5.90446854953471,5.90446854953471
"927526","E02002386","E02002399",64,0,0,0,6,1,2,49,4,0,1,1,5661.70291734938,0.0966834162820962,6.18773864205416,6.18773864205416
"927527","E02002386","E02002400",69,0,0,4,12,0,0,47,6,0,0,0,10318.8233154128,0.0380925152069963,2.62838354928274,2.62838354928274
"927528","E02002386","E02002401",16,0,0,0,0,0,0,13,1,0,2,0,4826.15506206763,0.114268559416795,1.82829695066873,1.82829695066873
"927529","E02002386","E02002402",133,0,0,1,9,4,0,65,13,1,40,0,1897.98981611585,0.205240920577201,27.2970424367677,26.2970424367677
"927530","E02002386","E02002403",34,0,0,5,1,0,0,21,4,0,3,0,2766.36387057589,0.172519401142953,5.8656596388604,5.8656596388604
"927531","E02002386","E02002404",58,0,0,1,7,1,0,45,3,1,0,0,6462.96820059703,0.0823673264436342,4.77730493373078,3.77730493373078
"927532","E02002386","E02002405",2,0,0,0,0,0,0,1,1,0,0,0,17280.4682295252,0.00946583337399693,0.0189316667479939,0.0189316667479939
"927533","E02002386","E02002406",10,0,0,0,0,1,0,4,3,1,1,0,4232.72937521367,0.128668148762957,1.28668148762957,0.286681487629573
"927534","E02002386","E02002407",5,0,0,0,1,0,0,3,0,1,0,0,12388.4105110118,0.0251812676897418,0.125906338448709,-0.874093661551291
"927535","E02002386","E02002408",7,0,0,0,0,0,0,7,0,0,0,0,15254.0342468709,0.0141962184851876,0.0993735293963129,0.0993735293963129
"927536","E02002386","E02002409",2,0,0,0,0,0,0,2,0,0,0,0,13906.9556054545,0.0185856792907459,0.0371713585814919,0.0371713585814919
"927537","E02002386","E02002410",7,0,0,0,1,0,0,4,2,0,0,0,10973.4311437312,0.0334180524308113,0.233926367015679,0.233926367015679
"927538","E02002386","E02002411",52,0,0,7,9,0,1,33,1,1,0,0,9399.97703151668,0.0457772420133461,2.380416584694,1.380416584694
"927539","E02002386","E02002412",17,0,0,0,2,0,0,15,0,0,0,0,12525.7495005833,0.0244990067163625,0.416483114178162,0.416483114178162
"927540","E02002386","E02002414",28,0,0,0,3,0,0,17,3,2,3,0,8495.23173993505,0.0548573470981691,1.53600571874874,-0.463994281251265
"927541","E02002386","E02002415",8,0,0,0,0,0,0,8,0,0,0,0,9071.88703033287,0.0488817965551558,0.391054372441246,0.391054372441246
"927542","E02002386","E02002416",51,0,0,0,7,2,0,33,3,2,4,0,4419.10551104663,0.123960302404176,6.321975422613,4.321975422613
"927543","E02002386","E02002417",9,0,0,2,1,0,0,6,0,0,0,0,7491.18436956373,0.0670571741313842,0.603514567182458,0.603514567182458
"927544","E02002386","E02002418",10,0,0,0,1,0,0,9,0,0,0,0,5308.71713218201,0.10375569490135,1.0375569490135,1.0375569490135
"927545","E02002386","E02002419",31,0,0,2,2,1,0,23,3,0,0,0,10777.7087268224,0.0347521252804995,1.07731588369548,1.07731588369548
"927546","E02002386","E02002420",38,0,0,0,4,0,1,30,2,1,0,0,9757.42031519615,0.0426189253479686,1.61951916322281,0.619519163222808
"927547","E02002386","E02002421",1,0,0,0,0,0,0,1,0,0,0,0,8433.03085219932,0.0555440446999054,0.0555440446999054,0.0555440446999054
"927548","E02002386","E02002422",27,0,0,1,6,0,0,19,0,0,1,0,12056.8850619213,0.0269075108737433,0.726502793591069,0.726502793591069
"927549","E02002386","E02002423",1,0,0,0,0,0,0,1,0,0,0,0,8395.14774554066,0.0559664791860732,0.0559664791860732,0.0559664791860732
"927550","E02002386","E02002424",7,0,0,0,0,0,0,7,0,0,0,0,13833.836459642,0.0188594701455972,0.13201629101918,0.13201629101918
"927551","E02002386","E02002426",7,0,0,0,1,0,0,5,1,0,0,0,6447.33986009897,0.0826251821440847,0.578376275008593,0.578376275008593
"927552","E02002386","E02002427",8,0,0,0,1,0,0,7,0,0,0,0,7235.2769895861,0.0705786066581086,0.564628853264869,0.564628853264869
"927553","E02002386","E02002428",5,0,0,0,0,0,0,5,0,0,0,0,9615.13166109994,0.0438491854332161,0.219245927166081,0.219245927166081
"927554","E02002386","E02002429",3,0,0,0,0,0,0,2,1,0,0,0,7562.84600896463,0.0661029432344973,0.198308829703492,0.198308829703492
"927555","E02002386","E02002430",3,0,0,0,0,0,0,3,0,0,0,0,10905.1748318318,0.0338773790939629,0.101632137281889,0.101632137281889
"927556","E02002386","E02002431",15,0,0,1,1,0,0,11,2,0,0,0,12627.0238124847,0.0240077744224007,0.360116616336011,0.360116616336011
"927557","E02002386","E02002432",9,0,0,0,1,0,0,8,0,0,0,0,8067.212924054,0.0597602001378205,0.537841801240385,0.537841801240385
"927558","E02002386","E02002433",16,0,0,0,3,0,0,12,0,0,1,0,13706.8669048026,0.0193445184227278,0.309512294763645,0.309512294763645
"927559","E02002386","E02002434",2,0,0,0,0,0,0,1,1,0,0,0,10175.7445072636,0.0391983076316896,0.0783966152633793,0.0783966152633793
"927560","E02002386","E02002435",26,0,0,1,5,0,0,17,3,0,0,0,14884.2712085,0.0152858602275264,0.397432365915688,0.397432365915688
"927561","E02002386","E02002436",1,0,0,0,0,0,0,1,0,0,0,0,12099.0212452973,0.0266817076960251,0.0266817076960251,0.0266817076960251
"927562","E02002386","E02002439",12,0,0,0,0,0,0,11,0,0,1,0,0,0.3,3.6,3.6
"927563","E02002386","E02002440",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927564","E02002386","E02002441",8,0,0,0,0,0,0,8,0,0,0,0,0,0.3,2.4,2.4
"927565","E02002386","E02002442",7,0,0,0,0,0,0,4,2,0,0,1,0,0.3,2.1,2.1
"927566","E02002386","E02002443",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927567","E02002386","E02002444",1,0,0,0,0,0,0,0,1,0,0,0,0,0.3,0.3,0.3
"927568","E02002386","E02002445",4,0,0,0,1,0,0,3,0,0,0,0,0,0.3,1.2,1.2
"927569","E02002386","E02002446",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"927570","E02002386","E02002448",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"927571","E02002386","E02002450",6,0,0,0,1,0,0,5,0,0,0,0,0,0.3,1.8,1.8
"927572","E02002386","E02002451",14,0,0,0,0,0,0,13,1,0,0,0,0,0.3,4.2,4.2
"927573","E02002386","E02002452",8,0,0,0,0,0,0,8,0,0,0,0,0,0.3,2.4,2.4
"927574","E02002386","E02002453",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927575","E02002386","E02002454",14,0,0,1,1,0,0,10,1,1,0,0,0,0.3,4.2,3.2
"927576","E02002386","E02002456",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"927577","E02002386","E02002458",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927578","E02002386","E02002459",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"927579","E02002386","E02002461",3,0,0,0,0,0,0,2,1,0,0,0,0,0.3,0.9,0.9
"927580","E02002386","E02002462",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"927581","E02002386","E02002464",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927582","E02002386","E02002465",8,0,0,0,0,0,0,7,1,0,0,0,0,0.3,2.4,2.4
"927583","E02002386","E02002466",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927584","E02002386","E02002468",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927585","E02002386","E02002471",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927603","E02002386","E02002782",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927655","E02002386","E02005769",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927657","E02002386","E02005772",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"927658","E02002386","E02005773",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"927659","E02002386","E02005775",8,0,0,3,0,0,0,5,0,0,0,0,0,0.3,2.4,2.4
"927660","E02002386","E02005776",5,0,0,0,0,0,0,3,2,0,0,0,0,0.3,1.5,1.5
"927661","E02002386","E02005777",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927662","E02002386","E02005778",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"927663","E02002386","E02005779",3,0,0,0,1,0,0,2,0,0,0,0,0,0.3,0.9,0.9
"927664","E02002386","E02005780",7,0,0,0,0,0,0,6,0,0,1,0,0,0.3,2.1,2.1
"927669","E02002386","E02005809",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927670","E02002386","E02005810",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"927672","E02002386","E02005812",9,0,0,0,0,0,0,7,2,0,0,0,0,0.3,2.7,2.7
"927676","E02002386","E02005817",2,0,0,0,0,0,0,1,1,0,0,0,0,0.3,0.6,0.6
"927686","E02002386","E02006852",8,0,0,0,3,0,0,5,0,0,0,0,11086.8756385538,0.0326683705045705,0.261346964036564,0.261346964036564
"927687","E02002386","E02006861",19,0,0,1,4,0,0,10,2,0,2,0,9371.07728751385,0.0460425982624341,0.874809366986247,0.874809366986247
"927689","E02002386","E02006875",569,0,2,117,153,3,4,213,65,3,9,0,8119.72337143782,0.0591358772544546,33.6483141577847,30.6483141577847
"927690","E02002386","E02006876",128,0,0,3,11,2,3,95,7,5,2,0,7201.67726938374,0.071054488102839,9.09497447716339,4.09497447716339
"927723","E02002387","E02002183",1,0,0,0,0,1,0,0,0,0,0,0,0,0.3,0.3,0.3
"927724","E02002387","E02002184",3,0,0,1,0,0,0,2,0,0,0,0,0,0.3,0.9,0.9
"927725","E02002387","E02002186",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"927726","E02002387","E02002187",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
